game_id,game_date,season,away_team_id,away_team,home_team_id,home_team,away_score,home_score,home_team_won
716860,2023-08-25,2023,114,Cleveland Guardians,141,Toronto Blue Jays,5,2,0
716861,2023-08-25,2023,138,St. Louis Cardinals,143,Philadelphia Phillies,2,7,1
716862,2023-08-25,2023,112,Chicago Cubs,134,Pittsburgh Pirates,1,2,1
716863,2023-08-25,2023,120,Washington Nationals,146,Miami Marlins,7,4,0
716866,2023-08-25,2023,119,Los Angeles Dodgers,111,Boston Red Sox,7,4,0
716832,2023-08-26,2023,118,Kansas City Royals,136,Seattle Mariners,2,15,1
716833,2023-08-26,2023,113,Cincinnati Reds,109,Arizona Diamondbacks,8,7,0
716837,2023-08-26,2023,115,Colorado Rockies,110,Baltimore Orioles,4,5,1
716838,2023-08-26,2023,135,San Diego Padres,158,Milwaukee Brewers,4,5,1
716839,2023-08-26,2023,140,Texas Rangers,142,Minnesota Twins,6,2,0
716840,2023-08-26,2023,108,Los Angeles Angels,121,New York Mets,5,3,0
716841,2023-08-26,2023,133,Oakland Athletics,145,Chicago White Sox,2,6,1
716842,2023-08-26,2023,112,Chicago Cubs,134,Pittsburgh Pirates,10,6,0
716843,2023-08-26,2023,117,Houston Astros,116,Detroit Tigers,9,2,0
716844,2023-08-26,2023,120,Washington Nationals,146,Miami Marlins,3,2,0
716845,2023-08-26,2023,147,New York Yankees,139,Tampa Bay Rays,0,3,1
716846,2023-08-26,2023,114,Cleveland Guardians,141,Toronto Blue Jays,3,8,1
716847,2023-08-26,2023,138,St. Louis Cardinals,143,Philadelphia Phillies,1,12,1
716848,2023-08-26,2023,144,Atlanta Braves,137,San Francisco Giants,7,3,0
716849,2023-08-26,2023,119,Los Angeles Dodgers,111,Boston Red Sox,5,8,1
716819,2023-08-27,2023,144,Atlanta Braves,137,San Francisco Giants,5,8,1
716820,2023-08-27,2023,118,Kansas City Royals,136,Seattle Mariners,2,3,1
716821,2023-08-27,2023,113,Cincinnati Reds,109,Arizona Diamondbacks,2,5,1
716822,2023-08-27,2023,135,San Diego Padres,158,Milwaukee Brewers,6,10,1
716824,2023-08-27,2023,140,Texas Rangers,142,Minnesota Twins,6,7,1
716825,2023-08-27,2023,114,Cleveland Guardians,141,Toronto Blue Jays,10,7,0
716826,2023-08-27,2023,133,Oakland Athletics,145,Chicago White Sox,1,6,1
716827,2023-08-27,2023,120,Washington Nationals,146,Miami Marlins,1,2,1
716828,2023-08-27,2023,147,New York Yankees,139,Tampa Bay Rays,4,7,1
716829,2023-08-27,2023,108,Los Angeles Angels,121,New York Mets,2,3,1
716830,2023-08-27,2023,117,Houston Astros,116,Detroit Tigers,17,4,0
716831,2023-08-27,2023,119,Los Angeles Dodgers,111,Boston Red Sox,7,4,0
716834,2023-08-27,2023,112,Chicago Cubs,134,Pittsburgh Pirates,10,1,0
716835,2023-08-27,2023,138,St. Louis Cardinals,143,Philadelphia Phillies,0,3,1
716836,2023-08-27,2023,115,Colorado Rockies,110,Baltimore Orioles,4,3,0
716804,2023-08-28,2023,133,Oakland Athletics,136,Seattle Mariners,0,7,1
716805,2023-08-28,2023,109,Arizona Diamondbacks,119,Los Angeles Dodgers,4,7,1
716808,2023-08-28,2023,147,New York Yankees,116,Detroit Tigers,4,1,0
716809,2023-08-28,2023,135,San Diego Padres,138,St. Louis Cardinals,4,1,0
716810,2023-08-28,2023,158,Milwaukee Brewers,112,Chicago Cubs,6,2,0
716811,2023-08-28,2023,134,Pittsburgh Pirates,118,Kansas City Royals,5,0,0
716812,2023-08-28,2023,144,Atlanta Braves,115,Colorado Rockies,14,4,0
716813,2023-08-28,2023,114,Cleveland Guardians,142,Minnesota Twins,6,10,1
716814,2023-08-28,2023,117,Houston Astros,111,Boston Red Sox,13,5,0
716815,2023-08-28,2023,145,Chicago White Sox,110,Baltimore Orioles,0,9,1
716816,2023-08-28,2023,120,Washington Nationals,141,Toronto Blue Jays,3,6,1
716817,2023-08-28,2023,108,Los Angeles Angels,143,Philadelphia Phillies,4,6,1
716818,2023-08-28,2023,140,Texas Rangers,121,New York Mets,4,3,0
716823,2023-08-28,2023,113,Cincinnati Reds,137,San Francisco Giants,1,4,1
716790,2023-08-29,2023,133,Oakland Athletics,136,Seattle Mariners,3,1,0
716791,2023-08-29,2023,144,Atlanta Braves,115,Colorado Rockies,3,1,0
716792,2023-08-29,2023,109,Arizona Diamondbacks,119,Los Angeles Dodgers,1,9,1
716793,2023-08-29,2023,134,Pittsburgh Pirates,118,Kansas City Royals,6,3,0
716795,2023-08-29,2023,147,New York Yankees,116,Detroit Tigers,4,2,0
716796,2023-08-29,2023,114,Cleveland Guardians,142,Minnesota Twins,4,2,0
716797,2023-08-29,2023,135,San Diego Padres,138,St. Louis Cardinals,5,6,1
716798,2023-08-29,2023,158,Milwaukee Brewers,112,Chicago Cubs,0,1,1
716799,2023-08-29,2023,140,Texas Rangers,121,New York Mets,2,1,0
716800,2023-08-29,2023,145,Chicago White Sox,110,Baltimore Orioles,3,9,1
716801,2023-08-29,2023,120,Washington Nationals,141,Toronto Blue Jays,5,4,0
716802,2023-08-29,2023,117,Houston Astros,111,Boston Red Sox,6,2,0
716803,2023-08-29,2023,113,Cincinnati Reds,137,San Francisco Giants,1,6,1
716806,2023-08-29,2023,108,Los Angeles Angels,143,Philadelphia Phillies,7,12,1
716807,2023-08-29,2023,139,Tampa Bay Rays,146,Miami Marlins,11,2,0
716773,2023-08-30,2023,144,Atlanta Braves,115,Colorado Rockies,7,3,0
716774,2023-08-30,2023,109,Arizona Diamondbacks,119,Los Angeles Dodgers,0,7,1
716778,2023-08-30,2023,139,Tampa Bay Rays,146,Miami Marlins,3,0,0
716779,2023-08-30,2023,158,Milwaukee Brewers,112,Chicago Cubs,2,3,1
716780,2023-08-30,2023,134,Pittsburgh Pirates,118,Kansas City Royals,4,1,0
716781,2023-08-30,2023,147,New York Yankees,116,Detroit Tigers,6,2,0
716782,2023-08-30,2023,135,San Diego Padres,138,St. Louis Cardinals,4,5,1
716783,2023-08-30,2023,140,Texas Rangers,121,New York Mets,5,6,1
716784,2023-08-30,2023,114,Cleveland Guardians,142,Minnesota Twins,5,2,0
716785,2023-08-30,2023,120,Washington Nationals,141,Toronto Blue Jays,0,7,1
716786,2023-08-30,2023,145,Chicago White Sox,110,Baltimore Orioles,10,5,0
716787,2023-08-30,2023,108,Los Angeles Angels,143,Philadelphia Phillies,10,8,0
716788,2023-08-30,2023,133,Oakland Athletics,136,Seattle Mariners,4,5,1
716789,2023-08-30,2023,113,Cincinnati Reds,137,San Francisco Giants,4,1,0
716794,2023-08-30,2023,117,Houston Astros,111,Boston Red Sox,7,4,0
716768,2023-08-31,2023,144,Atlanta Braves,119,Los Angeles Dodgers,8,7,0
716775,2023-08-31,2023,147,New York Yankees,116,Detroit Tigers,3,4,1
716776,2023-08-31,2023,146,Miami Marlins,120,Washington Nationals,6,1,0
716777,2023-08-31,2023,137,San Francisco Giants,135,San Diego Padres,7,2,0
716756,2023-09-01,2023,110,Baltimore Orioles,109,Arizona Diamondbacks,2,4,1
716757,2023-09-01,2023,144,Atlanta Braves,119,Los Angeles Dodgers,6,3,0
716758,2023-09-01,2023,108,Los Angeles Angels,133,Oakland Athletics,2,9,1
716759,2023-09-01,2023,141,Toronto Blue Jays,115,Colorado Rockies,13,9,0
716761,2023-09-01,2023,137,San Francisco Giants,135,San Diego Padres,3,7,1
716762,2023-09-01,2023,116,Detroit Tigers,145,Chicago White Sox,4,2,0
716763,2023-09-01,2023,147,New York Yankees,117,Houston Astros,6,2,0
716764,2023-09-01,2023,111,Boston Red Sox,118,Kansas City Royals,2,13,1
716765,2023-09-01,2023,143,Philadelphia Phillies,158,Milwaukee Brewers,5,7,1
716766,2023-09-01,2023,134,Pittsburgh Pirates,138,St. Louis Cardinals,4,2,0
716767,2023-09-01,2023,139,Tampa Bay Rays,114,Cleveland Guardians,2,3,1
716769,2023-09-01,2023,136,Seattle Mariners,121,New York Mets,1,2,1
716770,2023-09-01,2023,112,Chicago Cubs,113,Cincinnati Reds,2,3,1
716771,2023-09-01,2023,146,Miami Marlins,120,Washington Nationals,8,5,0
716772,2023-09-01,2023,142,Minnesota Twins,140,Texas Rangers,5,1,0
718700,2023-09-01,2023,112,Chicago Cubs,113,Cincinnati Reds,6,2,0
716741,2023-09-02,2023,144,Atlanta Braves,119,Los Angeles Dodgers,4,2,0
716743,2023-09-02,2023,137,San Francisco Giants,135,San Diego Padres,1,6,1
716744,2023-09-02,2023,134,Pittsburgh Pirates,138,St. Louis Cardinals,7,6,0
716745,2023-09-02,2023,143,Philadelphia Phillies,158,Milwaukee Brewers,5,7,1
716746,2023-09-02,2023,147,New York Yankees,117,Houston Astros,5,4,0
716747,2023-09-02,2023,110,Baltimore Orioles,109,Arizona Diamondbacks,7,3,0
716748,2023-09-02,2023,141,Toronto Blue Jays,115,Colorado Rockies,7,8,1
716749,2023-09-02,2023,116,Detroit Tigers,145,Chicago White Sox,10,0,0
716750,2023-09-02,2023,111,Boston Red Sox,118,Kansas City Royals,9,5,0
716751,2023-09-02,2023,136,Seattle Mariners,121,New York Mets,8,7,0
716752,2023-09-02,2023,142,Minnesota Twins,140,Texas Rangers,9,7,0
716753,2023-09-02,2023,112,Chicago Cubs,113,Cincinnati Reds,1,2,1
716754,2023-09-02,2023,139,Tampa Bay Rays,114,Cleveland Guardians,6,7,1
716755,2023-09-02,2023,108,Los Angeles Angels,133,Oakland Athletics,1,2,1
716760,2023-09-02,2023,146,Miami Marlins,120,Washington Nationals,11,5,0
716725,2023-09-03,2023,144,Atlanta Braves,119,Los Angeles Dodgers,1,3,1
716728,2023-09-03,2023,137,San Francisco Giants,135,San Diego Padres,0,4,1
716729,2023-09-03,2023,139,Tampa Bay Rays,114,Cleveland Guardians,6,2,0
716730,2023-09-03,2023,141,Toronto Blue Jays,115,Colorado Rockies,7,5,0
716731,2023-09-03,2023,108,Los Angeles Angels,133,Oakland Athletics,6,10,1
716732,2023-09-03,2023,110,Baltimore Orioles,109,Arizona Diamondbacks,8,5,0
716733,2023-09-03,2023,134,Pittsburgh Pirates,138,St. Louis Cardinals,4,6,1
716734,2023-09-03,2023,116,Detroit Tigers,145,Chicago White Sox,3,2,0
716735,2023-09-03,2023,147,New York Yankees,117,Houston Astros,6,1,0
716736,2023-09-03,2023,143,Philadelphia Phillies,158,Milwaukee Brewers,4,2,0
716737,2023-09-03,2023,142,Minnesota Twins,140,Texas Rangers,5,6,1
716738,2023-09-03,2023,112,Chicago Cubs,113,Cincinnati Reds,15,7,0
716739,2023-09-03,2023,111,Boston Red Sox,118,Kansas City Royals,7,3,0
716740,2023-09-03,2023,146,Miami Marlins,120,Washington Nationals,6,4,0
716742,2023-09-03,2023,136,Seattle Mariners,121,New York Mets,3,6,1
716681,2023-09-04,2023,145,Chicago White Sox,118,Kansas City Royals,1,12,1
716713,2023-09-04,2023,110,Baltimore Orioles,108,Los Angeles Angels,6,3,0
716718,2023-09-04,2023,158,Milwaukee Brewers,134,Pittsburgh Pirates,2,4,1
716719,2023-09-04,2023,142,Minnesota Twins,114,Cleveland Guardians,20,6,0
716720,2023-09-04,2023,143,Philadelphia Phillies,135,San Diego Padres,9,7,0
716721,2023-09-04,2023,115,Colorado Rockies,109,Arizona Diamondbacks,2,4,1
716722,2023-09-04,2023,111,Boston Red Sox,139,Tampa Bay Rays,7,3,0
716723,2023-09-04,2023,137,San Francisco Giants,112,Chicago Cubs,0,5,1
716724,2023-09-04,2023,117,Houston Astros,140,Texas Rangers,13,6,0
716726,2023-09-04,2023,141,Toronto Blue Jays,133,Oakland Athletics,6,5,0
716727,2023-09-04,2023,136,Seattle Mariners,113,Cincinnati Reds,3,6,1
716702,2023-09-05,2023,115,Colorado Rockies,109,Arizona Diamondbacks,3,2,0
716703,2023-09-05,2023,143,Philadelphia Phillies,135,San Diego Padres,0,8,1
716704,2023-09-05,2023,145,Chicago White Sox,118,Kansas City Royals,6,7,1
716705,2023-09-05,2023,117,Houston Astros,140,Texas Rangers,14,1,0
716706,2023-09-05,2023,110,Baltimore Orioles,108,Los Angeles Angels,5,4,0
716707,2023-09-05,2023,141,Toronto Blue Jays,133,Oakland Athletics,7,1,0
716708,2023-09-05,2023,137,San Francisco Giants,112,Chicago Cubs,8,11,1
716709,2023-09-05,2023,138,St. Louis Cardinals,144,Atlanta Braves,10,6,0
716710,2023-09-05,2023,119,Los Angeles Dodgers,146,Miami Marlins,3,6,1
716711,2023-09-05,2023,116,Detroit Tigers,147,New York Yankees,1,5,1
716712,2023-09-05,2023,136,Seattle Mariners,113,Cincinnati Reds,6,7,1
716714,2023-09-05,2023,158,Milwaukee Brewers,134,Pittsburgh Pirates,7,3,0
716715,2023-09-05,2023,121,New York Mets,120,Washington Nationals,11,5,0
716716,2023-09-05,2023,111,Boston Red Sox,139,Tampa Bay Rays,6,8,1
716717,2023-09-05,2023,142,Minnesota Twins,114,Cleveland Guardians,8,3,0
716687,2023-09-06,2023,117,Houston Astros,140,Texas Rangers,12,3,0
716688,2023-09-06,2023,145,Chicago White Sox,118,Kansas City Royals,6,4,0
716689,2023-09-06,2023,138,St. Louis Cardinals,144,Atlanta Braves,11,6,0
716690,2023-09-06,2023,110,Baltimore Orioles,108,Los Angeles Angels,10,3,0
716691,2023-09-06,2023,143,Philadelphia Phillies,135,San Diego Padres,5,1,0
716692,2023-09-06,2023,115,Colorado Rockies,109,Arizona Diamondbacks,5,12,1
716693,2023-09-06,2023,136,Seattle Mariners,113,Cincinnati Reds,8,4,0
716694,2023-09-06,2023,116,Detroit Tigers,147,New York Yankees,3,4,1
716695,2023-09-06,2023,119,Los Angeles Dodgers,146,Miami Marlins,4,11,1
716696,2023-09-06,2023,111,Boston Red Sox,139,Tampa Bay Rays,1,3,1
716697,2023-09-06,2023,158,Milwaukee Brewers,134,Pittsburgh Pirates,4,5,1
716698,2023-09-06,2023,141,Toronto Blue Jays,133,Oakland Athletics,2,5,1
716699,2023-09-06,2023,137,San Francisco Giants,112,Chicago Cubs,2,8,1
716700,2023-09-06,2023,142,Minnesota Twins,114,Cleveland Guardians,1,2,1
716701,2023-09-06,2023,121,New York Mets,120,Washington Nationals,2,3,1
716680,2023-09-07,2023,138,St. Louis Cardinals,144,Atlanta Braves,5,8,1
716682,2023-09-07,2023,119,Los Angeles Dodgers,146,Miami Marlins,10,0,0
716683,2023-09-07,2023,136,Seattle Mariners,139,Tampa Bay Rays,1,0,0
716684,2023-09-07,2023,114,Cleveland Guardians,108,Los Angeles Angels,2,3,1
716685,2023-09-07,2023,109,Arizona Diamondbacks,112,Chicago Cubs,6,2,0
716686,2023-09-07,2023,116,Detroit Tigers,147,New York Yankees,10,3,0
716665,2023-09-08,2023,133,Oakland Athletics,140,Texas Rangers,6,3,0
716666,2023-09-08,2023,121,New York Mets,142,Minnesota Twins,2,5,1
716667,2023-09-08,2023,114,Cleveland Guardians,108,Los Angeles Angels,6,3,0
716668,2023-09-08,2023,115,Colorado Rockies,137,San Francisco Giants,8,9,1
716669,2023-09-08,2023,135,San Diego Padres,117,Houston Astros,11,2,0
716670,2023-09-08,2023,158,Milwaukee Brewers,147,New York Yankees,8,2,0
716671,2023-09-08,2023,136,Seattle Mariners,139,Tampa Bay Rays,4,7,1
716672,2023-09-08,2023,110,Baltimore Orioles,111,Boston Red Sox,11,2,0
716673,2023-09-08,2023,118,Kansas City Royals,141,Toronto Blue Jays,4,5,1
716674,2023-09-08,2023,134,Pittsburgh Pirates,144,Atlanta Braves,2,8,1
716675,2023-09-08,2023,145,Chicago White Sox,116,Detroit Tigers,6,0,0
716676,2023-09-08,2023,119,Los Angeles Dodgers,120,Washington Nationals,8,5,0
716677,2023-09-08,2023,138,St. Louis Cardinals,113,Cincinnati Reds,9,4,0
716678,2023-09-08,2023,109,Arizona Diamondbacks,112,Chicago Cubs,1,0,0
716679,2023-09-08,2023,146,Miami Marlins,143,Philadelphia Phillies,3,2,0
716649,2023-09-09,2023,135,San Diego Padres,117,Houston Astros,5,7,1
716650,2023-09-09,2023,114,Cleveland Guardians,108,Los Angeles Angels,2,6,1
716651,2023-09-09,2023,134,Pittsburgh Pirates,144,Atlanta Braves,8,4,0
716653,2023-09-09,2023,146,Miami Marlins,143,Philadelphia Phillies,4,8,1
716654,2023-09-09,2023,121,New York Mets,142,Minnesota Twins,4,8,1
716655,2023-09-09,2023,138,St. Louis Cardinals,113,Cincinnati Reds,4,3,0
716656,2023-09-09,2023,136,Seattle Mariners,139,Tampa Bay Rays,5,7,1
716657,2023-09-09,2023,133,Oakland Athletics,140,Texas Rangers,2,3,1
716658,2023-09-09,2023,145,Chicago White Sox,116,Detroit Tigers,1,3,1
716659,2023-09-09,2023,158,Milwaukee Brewers,147,New York Yankees,9,2,0
716660,2023-09-09,2023,109,Arizona Diamondbacks,112,Chicago Cubs,3,2,0
716661,2023-09-09,2023,118,Kansas City Royals,141,Toronto Blue Jays,1,5,1
716662,2023-09-09,2023,119,Los Angeles Dodgers,120,Washington Nationals,6,7,1
716663,2023-09-09,2023,115,Colorado Rockies,137,San Francisco Giants,1,9,1
716664,2023-09-09,2023,110,Baltimore Orioles,111,Boston Red Sox,13,12,0
716633,2023-09-10,2023,114,Cleveland Guardians,108,Los Angeles Angels,1,2,1
716634,2023-09-10,2023,115,Colorado Rockies,137,San Francisco Giants,3,6,1
716637,2023-09-10,2023,133,Oakland Athletics,140,Texas Rangers,4,9,1
716638,2023-09-10,2023,109,Arizona Diamondbacks,112,Chicago Cubs,2,5,1
716639,2023-09-10,2023,121,New York Mets,142,Minnesota Twins,2,0,0
716640,2023-09-10,2023,135,San Diego Padres,117,Houston Astros,2,12,1
716641,2023-09-10,2023,118,Kansas City Royals,141,Toronto Blue Jays,2,5,1
716642,2023-09-10,2023,138,St. Louis Cardinals,113,Cincinnati Reds,1,7,1
716643,2023-09-10,2023,146,Miami Marlins,143,Philadelphia Phillies,5,4,0
716644,2023-09-10,2023,134,Pittsburgh Pirates,144,Atlanta Braves,2,5,1
716645,2023-09-10,2023,136,Seattle Mariners,139,Tampa Bay Rays,3,6,1
716646,2023-09-10,2023,158,Milwaukee Brewers,147,New York Yankees,3,4,1
716647,2023-09-10,2023,119,Los Angeles Dodgers,120,Washington Nationals,7,3,0
716648,2023-09-10,2023,145,Chicago White Sox,116,Detroit Tigers,2,3,1
716652,2023-09-10,2023,110,Baltimore Orioles,111,Boston Red Sox,3,7,1
716590,2023-09-11,2023,144,Atlanta Braves,143,Philadelphia Phillies,5,7,1
716622,2023-09-11,2023,135,San Diego Padres,119,Los Angeles Dodgers,11,8,0
716623,2023-09-11,2023,108,Los Angeles Angels,136,Seattle Mariners,8,5,0
716624,2023-09-11,2023,133,Oakland Athletics,117,Houston Astros,4,0,0
716625,2023-09-11,2023,112,Chicago Cubs,115,Colorado Rockies,5,4,0
716626,2023-09-11,2023,146,Miami Marlins,158,Milwaukee Brewers,0,12,1
716627,2023-09-11,2023,109,Arizona Diamondbacks,121,New York Mets,4,3,0
716629,2023-09-11,2023,139,Tampa Bay Rays,142,Minnesota Twins,7,4,0
716630,2023-09-11,2023,140,Texas Rangers,141,Toronto Blue Jays,10,4,0
716632,2023-09-11,2023,114,Cleveland Guardians,137,San Francisco Giants,4,5,1
716635,2023-09-11,2023,120,Washington Nationals,134,Pittsburgh Pirates,6,2,0
716636,2023-09-11,2023,138,St. Louis Cardinals,110,Baltimore Orioles,5,11,1
717664,2023-09-11,2023,144,Atlanta Braves,143,Philadelphia Phillies,10,8,0
716606,2023-09-12,2023,108,Los Angeles Angels,136,Seattle Mariners,0,8,1
716608,2023-09-12,2023,135,San Diego Padres,119,Los Angeles Dodgers,2,11,1
716609,2023-09-12,2023,112,Chicago Cubs,115,Colorado Rockies,4,6,1
716610,2023-09-12,2023,146,Miami Marlins,158,Milwaukee Brewers,1,3,1
716611,2023-09-12,2023,118,Kansas City Royals,145,Chicago White Sox,2,6,1
716612,2023-09-12,2023,147,New York Yankees,111,Boston Red Sox,4,1,0
716613,2023-09-12,2023,139,Tampa Bay Rays,142,Minnesota Twins,2,3,1
716614,2023-09-12,2023,133,Oakland Athletics,117,Houston Astros,6,2,0
716615,2023-09-12,2023,109,Arizona Diamondbacks,121,New York Mets,4,7,1
716616,2023-09-12,2023,140,Texas Rangers,141,Toronto Blue Jays,6,3,0
716617,2023-09-12,2023,113,Cincinnati Reds,116,Detroit Tigers,6,5,0
716618,2023-09-12,2023,144,Atlanta Braves,143,Philadelphia Phillies,7,6,0
716619,2023-09-12,2023,114,Cleveland Guardians,137,San Francisco Giants,3,1,0
716620,2023-09-12,2023,120,Washington Nationals,134,Pittsburgh Pirates,1,5,1
716621,2023-09-12,2023,138,St. Louis Cardinals,110,Baltimore Orioles,5,2,0
716628,2023-09-12,2023,147,New York Yankees,111,Boston Red Sox,3,2,0
716631,2023-09-12,2023,118,Kansas City Royals,145,Chicago White Sox,11,10,0
716589,2023-09-13,2023,135,San Diego Padres,119,Los Angeles Dodgers,6,1,0
716592,2023-09-13,2023,146,Miami Marlins,158,Milwaukee Brewers,2,0,0
716594,2023-09-13,2023,140,Texas Rangers,141,Toronto Blue Jays,10,0,0
716595,2023-09-13,2023,109,Arizona Diamondbacks,121,New York Mets,1,7,1
716596,2023-09-13,2023,133,Oakland Athletics,117,Houston Astros,2,6,1
716598,2023-09-13,2023,118,Kansas City Royals,145,Chicago White Sox,7,1,0
716599,2023-09-13,2023,112,Chicago Cubs,115,Colorado Rockies,3,7,1
716600,2023-09-13,2023,120,Washington Nationals,134,Pittsburgh Pirates,6,7,1
716601,2023-09-13,2023,113,Cincinnati Reds,116,Detroit Tigers,4,3,0
716602,2023-09-13,2023,108,Los Angeles Angels,136,Seattle Mariners,2,3,1
716603,2023-09-13,2023,144,Atlanta Braves,143,Philadelphia Phillies,4,1,0
716604,2023-09-13,2023,138,St. Louis Cardinals,110,Baltimore Orioles,1,0,0
716605,2023-09-13,2023,114,Cleveland Guardians,137,San Francisco Giants,5,6,1
716607,2023-09-13,2023,139,Tampa Bay Rays,142,Minnesota Twins,5,4,0
716580,2023-09-14,2023,142,Minnesota Twins,145,Chicago White Sox,10,2,0
716584,2023-09-14,2023,113,Cincinnati Reds,116,Detroit Tigers,2,8,1
716585,2023-09-14,2023,146,Miami Marlins,158,Milwaukee Brewers,2,4,1
716586,2023-09-14,2023,139,Tampa Bay Rays,110,Baltimore Orioles,4,3,0
716587,2023-09-14,2023,140,Texas Rangers,141,Toronto Blue Jays,9,2,0
716588,2023-09-14,2023,109,Arizona Diamondbacks,121,New York Mets,1,11,1
716591,2023-09-14,2023,120,Washington Nationals,134,Pittsburgh Pirates,0,2,1
716593,2023-09-14,2023,147,New York Yankees,111,Boston Red Sox,8,5,0
716597,2023-09-14,2023,147,New York Yankees,111,Boston Red Sox,0,5,1
716567,2023-09-15,2023,112,Chicago Cubs,109,Arizona Diamondbacks,4,6,1
716568,2023-09-15,2023,119,Los Angeles Dodgers,136,Seattle Mariners,6,3,0
716569,2023-09-15,2023,135,San Diego Padres,133,Oakland Athletics,8,3,0
716570,2023-09-15,2023,116,Detroit Tigers,108,Los Angeles Angels,11,2,0
716571,2023-09-15,2023,137,San Francisco Giants,115,Colorado Rockies,2,3,1
716572,2023-09-15,2023,143,Philadelphia Phillies,138,St. Louis Cardinals,5,4,0
716573,2023-09-15,2023,142,Minnesota Twins,145,Chicago White Sox,10,2,0
716574,2023-09-15,2023,113,Cincinnati Reds,121,New York Mets,5,3,0
716575,2023-09-15,2023,140,Texas Rangers,114,Cleveland Guardians,3,12,1
716576,2023-09-15,2023,111,Boston Red Sox,141,Toronto Blue Jays,0,3,1
716577,2023-09-15,2023,117,Houston Astros,118,Kansas City Royals,2,4,1
716578,2023-09-15,2023,120,Washington Nationals,158,Milwaukee Brewers,3,5,1
716579,2023-09-15,2023,147,New York Yankees,134,Pittsburgh Pirates,7,5,0
716582,2023-09-15,2023,144,Atlanta Braves,146,Miami Marlins,6,9,1
716583,2023-09-15,2023,139,Tampa Bay Rays,110,Baltimore Orioles,7,1,0
716550,2023-09-16,2023,137,San Francisco Giants,115,Colorado Rockies,2,5,1
716552,2023-09-16,2023,119,Los Angeles Dodgers,136,Seattle Mariners,6,2,0
716554,2023-09-16,2023,116,Detroit Tigers,108,Los Angeles Angels,5,4,0
